"name","alias","priority","radioDisplayName","team","radioIntercept","vduVideo","dialogue","bucket","note"
"Host_Noc_Winner_05_03","diag_ap_nocNotify_winnerDecided_05_03_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","A winner has been decided.","WINNER","DP: Currently unused by shadow squad mode, left here in case we want to swap some out"
"Host_Noc_Winner_06_01","diag_ap_nocNotify_winnerDecided_06_01_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","A winner has been decided.","WINNER","DP: Currently unused by shadow squad mode, left here in case we want to swap some out"
"Host_Noc_Winner_06_02","diag_ap_nocNotify_winnerDecided_06_02_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","A winner has been decided.","WINNER","DP: Currently unused by shadow squad mode, left here in case we want to swap some out"
"Host_Noc_Winner_06_03","diag_ap_nocNotify_winnerDecided_06_03_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","A winner has been decided.","WINNER","DP: Currently unused by shadow squad mode, left here in case we want to swap some out"
"Host_Noc_Winner_07_01","diag_ap_nocNotify_winnerDecided_07_01_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","A winner has been decided.","WINNER","DP: Currently unused by shadow squad mode, left here in case we want to swap some out"
"Host_Noc_Winner_07_02","diag_ap_nocNotify_winnerDecided_07_02_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","A winner has been decided.","WINNER","DP: Currently unused by shadow squad mode, left here in case we want to swap some out"
"Host_Noc_Winner_08_01","diag_ap_nocNotify_winnerDecided_08_01_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","A winner has been decided.","WINNER","DP: Currently unused by shadow squad mode, left here in case we want to swap some out"
"Host_Noc_Winner_08_02","diag_ap_nocNotify_winnerDecided_08_02_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","A winner has been decided.","WINNER","DP: Currently unused by shadow squad mode, left here in case we want to swap some out"
"Host_Noc_ChampionEliminated_01_01","diag_ap_nocNotify_championEliminated_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Champion eliminated.","CHAMPION_ELIMINATED","Champion Eliminated"
"Host_Noc_ChampionEliminated_01_02","diag_ap_nocNotify_championEliminated_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Champion eliminated.","CHAMPION_ELIMINATED","Champion Eliminated"
"Host_Noc_ChampionEliminated_01_03","diag_ap_nocNotify_championEliminated_01_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Champion eliminated.","CHAMPION_ELIMINATED","Champion Eliminated"
"Host_Noc_ChampionEliminated_02_01","diag_ap_nocNotify_championEliminated_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Champion eliminated.","CHAMPION_ELIMINATED","Champion Eliminated"
"Host_Noc_ChampionEliminated_02_02","diag_ap_nocNotify_championEliminated_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Champion eliminated.","CHAMPION_ELIMINATED","Champion Eliminated"
"Host_Noc_ChampionEliminated_03_01","diag_ap_nocNotify_championEliminated_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Champion eliminated.","CHAMPION_ELIMINATED","Champion Eliminated"
"Host_Noc_ChampionEliminated_03_02","diag_ap_nocNotify_championEliminated_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Champion eliminated.","CHAMPION_ELIMINATED","Champion Eliminated"
"Host_Noc_ChampionEliminated_03_03","diag_ap_nocNotify_championEliminated_03_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Champion eliminated.","CHAMPION_ELIMINATED","Champion Eliminated"
"Host_Noc_ChampionEliminated_04_01","diag_ap_nocNotify_championEliminated_04_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Champion eliminated.","CHAMPION_ELIMINATED","Champion Eliminated"
"Host_Noc_NewKillLeader_01_01","diag_ap_nocNotify_killLeaderNew_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","New Kill Leader appointed.","NEW_KILL_LEADER","New Kill Leader"
"Host_Noc_NewKillLeader_02_01","diag_ap_nocNotify_killLeaderNew_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","New Kill Leader appointed.","NEW_KILL_LEADER","New Kill Leader"
"Host_Noc_NewKillLeader_02_02","diag_ap_nocNotify_killLeaderNew_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","New Kill Leader appointed.","NEW_KILL_LEADER","New Kill Leader"
"Host_Noc_NewKillLeader_03_01","diag_ap_nocNotify_killLeaderNew_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","New Kill Leader appointed.","NEW_KILL_LEADER","New Kill Leader"
"Host_Noc_NewKillLeader_03_02","diag_ap_nocNotify_killLeaderNew_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","New Kill Leader appointed.","NEW_KILL_LEADER","New Kill Leader"
"Host_Noc_NewKillLeader_04_01","diag_ap_nocNotify_killLeaderNew_04_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","New Kill Leader appointed.","NEW_KILL_LEADER","New Kill Leader"
"Host_Noc_NewKillLeader_04_02","diag_ap_nocNotify_killLeaderNew_04_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","New Kill Leader appointed.","NEW_KILL_LEADER","New Kill Leader"
"Host_Noc_KillLeaderEliminated_01_01","diag_ap_nocNotify_killLeaderEliminated_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Kill Leader eliminated.","KILL_LEADER_ELIMINATED","Kill Leader Eliminated"
"Host_Noc_KillLeaderEliminated_01_02","diag_ap_nocNotify_killLeaderEliminated_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Kill Leader eliminated.","KILL_LEADER_ELIMINATED","Kill Leader Eliminated"
"Host_Noc_KillLeaderEliminated_01_03","diag_ap_nocNotify_killLeaderEliminated_01_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Kill Leader eliminated.","KILL_LEADER_ELIMINATED","Kill Leader Eliminated"
"Host_Noc_KillLeaderEliminated_02_01","diag_ap_nocNotify_killLeaderEliminated_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Kill Leader eliminated.","KILL_LEADER_ELIMINATED","Kill Leader Eliminated"
"Host_Noc_KillLeaderEliminated_02_02","diag_ap_nocNotify_killLeaderEliminated_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Kill Leader eliminated.","KILL_LEADER_ELIMINATED","Kill Leader Eliminated"
"","",0,"","",false,"","","",""
"Host_Noc_Begin_Round1_01_01","diag_ap_nocNotify_circleTimerStartRound1_01_01_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 1 - Beginning Ring countdown.","BEGIN_ROUND1",""
"Host_Noc_Begin_Round1_01_02","diag_ap_nocNotify_circleTimerStartRound1_01_02_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 1 - Beginning Ring countdown.","BEGIN_ROUND1",""
"Host_Noc_Begin_Round2_01_01","diag_ap_nocNotify_circleTimerStartRound2_01_01_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 2 - Beginning Ring countdown.","BEGIN_ROUND2",""
"Host_Noc_Begin_Round2_01_02","diag_ap_nocNotify_circleTimerStartRound2_01_02_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 2 - Beginning Ring countdown.","BEGIN_ROUND2",""
"Host_Noc_Begin_Round3_01_01","diag_ap_nocNotify_circleTimerStartRound3_01_01_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 3 - Beginning Ring countdown.","BEGIN_ROUND3","JNEL: round buckets are not implemented"
"Host_Noc_Begin_Round3_01_02","diag_ap_nocNotify_circleTimerStartRound3_01_02_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 3 - Beginning Ring countdown.","BEGIN_ROUND3","JNEL: round buckets are not implemented"
"Host_Noc_Begin_Round4_01_01","diag_ap_nocNotify_circleTimerStartRound4_01_01_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 4 - Beginning Ring countdown.","BEGIN_ROUND4","JNEL: round buckets are not implemented"
"Host_Noc_Begin_Round4_01_02","diag_ap_nocNotify_circleTimerStartRound4_01_02_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 4 - Beginning Ring countdown.","BEGIN_ROUND4","JNEL: round buckets are not implemented"
"Host_Noc_Begin_Round4_01_03","diag_ap_nocNotify_circleTimerStartRound4_01_03_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 4 - Beginning Ring countdown.","BEGIN_ROUND4","JNEL: round buckets are not implemented"
"Host_Noc_Begin_Round4_01_04","diag_ap_nocNotify_circleTimerStartRound4_01_04_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 4 - Beginning Ring countdown.","BEGIN_ROUND4","JNEL: round buckets are not implemented"
"Host_Noc_Begin_Round5_01_01","diag_ap_nocNotify_circleTimerStartRound5_01_01_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 5 - Beginning Ring countdown.","BEGIN_ROUND5","JNEL: round buckets are not implemented"
"Host_Noc_Begin_Round5_01_02","diag_ap_nocNotify_circleTimerStartRound5_01_02_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 5 - Beginning Ring countdown.","BEGIN_ROUND5","JNEL: round buckets are not implemented"
"Host_Noc_Begin_Round5_01_03","diag_ap_nocNotify_circleTimerStartRound5_01_03_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 5 - Beginning Ring countdown.","BEGIN_ROUND5","JNEL: round buckets are not implemented"
"Host_Noc_Begin_Round6_01_01","diag_ap_nocNotify_circleTimerStartRound6_01_01_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 6 - Beginning Ring countdown.","BEGIN_ROUND6","JNEL: round buckets are not implemented"
"Host_Noc_Begin_Round7_01_01","diag_ap_nocNotify_circleTimerStartRound7_01_01_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 7 - Beginning Ring countdown.","BEGIN_ROUND7","JNEL: round buckets are not implemented"
"Host_Noc_Begin_Round7_01_02","diag_ap_nocNotify_circleTimerStartRound7_01_02_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 7 - Beginning Ring countdown.","BEGIN_ROUND7","JNEL: round buckets are not implemented"
"Host_Noc_Begin_Round7_01_03","diag_ap_nocNotify_circleTimerStartRound7_01_03_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 7 - Beginning Ring countdown.","BEGIN_ROUND7","JNEL: round buckets are not implemented"
"Host_Noc_Begin_Round8_01_01","diag_ap_nocNotify_circleTimerStartRound8_01_01_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 8 - Beginning Ring countdown.","BEGIN_ROUND8","JNEL: round buckets are not implemented"
"Host_Noc_Begin_Round8_01_02","diag_ap_nocNotify_circleTimerStartRound8_01_02_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 8 - Beginning Ring countdown.","BEGIN_ROUND8","JNEL: round buckets are not implemented"
"Host_Noc_Begin_Round9_01_01","diag_ap_nocNotify_circleTimerStartRound9_01_01_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 9 - Beginning Ring countdown.","BEGIN_ROUND9","JNEL: round buckets are not implemented"
"Host_Noc_Begin_Round9_01_02","diag_ap_nocNotify_circleTimerStartRound9_01_02_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Round 9 - Beginning Ring countdown.","BEGIN_ROUND9","JNEL: round buckets are not implemented"
"Host_Noc_Begin_RoundFinal_01_01","diag_ap_nocNotify_circleTimerStartRoundFinal_01_01_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Final Round - Beginning Ring countdown.","BEGIN_ROUND_FINAL","JNEL: round buckets are not implemented"
"Host_Noc_Begin_RoundFinal_01_02","diag_ap_nocNotify_circleTimerStartRoundFinal_01_02_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Final Round - Beginning Ring countdown.","BEGIN_ROUND_FINAL","JNEL: round buckets are not implemented"
"Host_Noc_Begin_RoundFinal_01_03","diag_ap_nocNotify_circleTimerStartRoundFinal_01_03_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Final Round - Beginning Ring countdown.","BEGIN_ROUND_FINAL","JNEL: round buckets are not implemented"
"","",0,"","",false,"","","",""
"Host_Noc_FirstBlood_01_01","diag_ap_nocNotify_diedFirst_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Attention: First Blood","FIRST_BLOOD",""
"Host_Noc_FirstBlood_01_02","diag_ap_nocNotify_diedFirst_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Attention: First Blood","FIRST_BLOOD",""
"Host_Noc_FirstBlood_01_03","diag_ap_nocNotify_diedFirst_01_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Attention: First Blood","FIRST_BLOOD",""
"Host_Noc_FirstBlood_02_01","diag_ap_nocNotify_diedFirst_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Attention: First Blood","FIRST_BLOOD",""
"Host_Noc_FirstBlood_02_02","diag_ap_nocNotify_diedFirst_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Attention: First Blood","FIRST_BLOOD",""
"Host_Noc_FirstBlood_03_01","diag_ap_nocNotify_diedFirst_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Attention: First Blood","FIRST_BLOOD",""
"Host_Noc_FirstBlood_03_02","diag_ap_nocNotify_diedFirst_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Attention: First Blood","FIRST_BLOOD",""
"Host_Noc_FirstBlood_04_01","diag_ap_nocNotify_diedFirst_04_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Attention: First Blood","FIRST_BLOOD",""
"Host_Noc_FirstBlood_04_02","diag_ap_nocNotify_diedFirst_04_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","Attention: First Blood","FIRST_BLOOD",""
"Host_Noc_legendWin_01","diag_ap_nocNotify_legendWin_01_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Victory for a Solo Legend.","VICTORY_LEGEND_SOLO","JNEL: New Bucket for Noc; this is a multi variation vo event!"
"Host_Noc_legendWin_02","diag_ap_nocNotify_legendWin_02_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Victory for a Solo Legend.","VICTORY_LEGEND_SOLO","JNEL: New Bucket for Noc; this is a multi variation vo event!"
"Host_Noc_legendWin_03","diag_ap_nocNotify_legendWin_03_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Victory for a Solo Legend.","VICTORY_LEGEND_SOLO","JNEL: New Bucket for Noc; this is a multi variation vo event!"
"Host_Noc_shadowSquadWin_01","diag_ap_nocNotify_shadowSquadWin_01_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Victory for Shadow Squad.","VICTORY_SHADOWSQUAD","JNEL: New Bucket for Noc; this is a multi variation vo event!"
"Host_Noc_shadowSquadWin_02","diag_ap_nocNotify_shadowSquadWin_02_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Victory for Shadow Squad.","VICTORY_SHADOWSQUAD","JNEL: New Bucket for Noc; this is a multi variation vo event!"
"Host_Noc_shadowSquadWin_03","diag_ap_nocNotify_shadowSquadWin_03_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Victory for Shadow Squad.","VICTORY_SHADOWSQUAD","JNEL: New Bucket for Noc; this is a multi variation vo event!"
"Host_Noc_victorySolo_01","diag_ap_nocNotify_victorySolo_01_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","You are the Apex Champion.","VICTORY_APEX_CHAMP_SOLO","JNEL: New Bucket for Noc; this is a multi variation vo event!"
"Host_Noc_victorySolo_02","diag_ap_nocNotify_victorySolo_02_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","You are the Apex Champion.","VICTORY_APEX_CHAMP_SOLO","JNEL: New Bucket for Noc; this is a multi variation vo event!"
"Host_Noc_victorySolo_03","diag_ap_nocNotify_victorySolo_03_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","You are the Apex Champion.","VICTORY_APEX_CHAMP_SOLO","JNEL: New Bucket for Noc; this is a multi variation vo event!"
"Host_Noc_victorySolo_04","diag_ap_nocNotify_victorySolo_04_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","You are the Apex Champion.","VICTORY_APEX_CHAMP_SOLO","JNEL: New Bucket for Noc; this is a multi variation vo event!"
"Host_Noc_victorySolo_05","diag_ap_nocNotify_victorySolo_05_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","You are the Apex Champion.","VICTORY_APEX_CHAMP_SOLO","JNEL: New Bucket for Noc; this is a multi variation vo event!"
"Host_Noc_victorySquad_01","diag_ap_nocNotify_victorySquad_01_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Congratulations Apex Champion Squad.","VICTORY_APEX_CHAMP_SQUAD","JNEL: New Bucket for Noc; this is a multi variation vo event!"
"Host_Noc_victorySquad_02","diag_ap_nocNotify_victorySquad_02_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Congratulations Apex Champion Squad.","VICTORY_APEX_CHAMP_SQUAD","JNEL: New Bucket for Noc; this is a multi variation vo event!"
"Host_Noc_victorySquad_03","diag_ap_nocNotify_victorySquad_03_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Congratulations Apex Champion Squad.","VICTORY_APEX_CHAMP_SQUAD","JNEL: New Bucket for Noc; this is a multi variation vo event!"
"Host_Noc_victorySquad_04","diag_ap_nocNotify_victorySquad_04_3p",20,"#HOST_NOC","TEAM_MILITIA",false,"","Congratulations Apex Champion Squad.","VICTORY_APEX_CHAMP_SQUAD","JNEL: New Bucket for Noc; this is a multi variation vo event!"
"Host_Noc_shadowPlayerRespawn_01_01","diag_ap_nocNotify_playerBecomesShadowSquad_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_01_02","diag_ap_nocNotify_playerBecomesShadowSquad_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_01_03","diag_ap_nocNotify_playerBecomesShadowSquad_01_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_02_01","diag_ap_nocNotify_playerBecomesShadowSquad_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_02_02","diag_ap_nocNotify_playerBecomesShadowSquad_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_02_03","diag_ap_nocNotify_playerBecomesShadowSquad_02_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_03_01","diag_ap_nocNotify_playerBecomesShadowSquad_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_03_02","diag_ap_nocNotify_playerBecomesShadowSquad_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_04_01","diag_ap_nocNotify_playerBecomesShadowSquad_04_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_04_02","diag_ap_nocNotify_playerBecomesShadowSquad_04_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_05_01","diag_ap_nocNotify_playerBecomesShadowSquad_05_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_05_02","diag_ap_nocNotify_playerBecomesShadowSquad_05_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_06_01","diag_ap_nocNotify_playerBecomesShadowSquad_06_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_06_02","diag_ap_nocNotify_playerBecomesShadowSquad_06_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_07_01","diag_ap_nocNotify_playerBecomesShadowSquad_07_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_07_02","diag_ap_nocNotify_playerBecomesShadowSquad_07_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_07_03","diag_ap_nocNotify_playerBecomesShadowSquad_07_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_08_01","diag_ap_nocNotify_playerBecomesShadowSquad_08_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_08_02","diag_ap_nocNotify_playerBecomesShadowSquad_08_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerRespawn_08_03","diag_ap_nocNotify_playerBecomesShadowSquad_08_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You've returned as a Shadow.","SHADOW_PLAYER_RESPAWN","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerDeathFinal_01_01","diag_ap_nocNotify_playerDeathFinal_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadows are done with you.","SHADOW_PLAYER_DEATH_FINAL","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerDeathFinal_01_02","diag_ap_nocNotify_playerDeathFinal_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadows are done with you.","SHADOW_PLAYER_DEATH_FINAL","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerDeathFinal_01_03","diag_ap_nocNotify_playerDeathFinal_01_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadows are done with you.","SHADOW_PLAYER_DEATH_FINAL","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerDeathFinal_02_01","diag_ap_nocNotify_playerDeathFinal_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadows are done with you.","SHADOW_PLAYER_DEATH_FINAL","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerDeathFinal_02_02","diag_ap_nocNotify_playerDeathFinal_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadows are done with you.","SHADOW_PLAYER_DEATH_FINAL","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerDeathFinal_03_01","diag_ap_nocNotify_playerDeathFinal_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadows are done with you.","SHADOW_PLAYER_DEATH_FINAL","JNEL: New Bucket for Noc"
"Host_Noc_shadowPlayerDeathFinal_03_02","diag_ap_nocNotify_playerDeathFinal_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","The Shadows are done with you.","SHADOW_PLAYER_DEATH_FINAL","JNEL: New Bucket for Noc"
"Host_Noc_shadowsPlayerJoin_01_01","diag_ap_nocNotify_playerDeathFirst_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You joined the Shadow Squad. Kill the Legends.","SHADOWS_PLAYER_JOIN","JNEL: New Bucket for Noc"
"Host_Noc_shadowsPlayerJoin_01_02","diag_ap_nocNotify_playerDeathFirst_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You joined the Shadow Squad. Kill the Legends.","SHADOWS_PLAYER_JOIN","JNEL: New Bucket for Noc"
"Host_Noc_shadowsPlayerJoin_01_03","diag_ap_nocNotify_playerDeathFirst_01_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You joined the Shadow Squad. Kill the Legends.","SHADOWS_PLAYER_JOIN","JNEL: New Bucket for Noc"
"Host_Noc_shadowsPlayerJoin_02_01","diag_ap_nocNotify_playerDeathFirst_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You joined the Shadow Squad. Kill the Legends.","SHADOWS_PLAYER_JOIN","JNEL: New Bucket for Noc"
"Host_Noc_shadowsPlayerJoin_02_02","diag_ap_nocNotify_playerDeathFirst_02_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You joined the Shadow Squad. Kill the Legends.","SHADOWS_PLAYER_JOIN","JNEL: New Bucket for Noc"
"Host_Noc_shadowsPlayerJoin_03_01","diag_ap_nocNotify_playerDeathFirst_03_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You joined the Shadow Squad. Kill the Legends.","SHADOWS_PLAYER_JOIN","JNEL: New Bucket for Noc"
"Host_Noc_shadowsPlayerJoin_03_02","diag_ap_nocNotify_playerDeathFirst_03_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","You joined the Shadow Squad. Kill the Legends.","SHADOWS_PLAYER_JOIN","JNEL: New Bucket for Noc"
"Host_Noc_shadowSquadGrow_01_01","diag_ap_nocNotify_shadowSquadGrow_01_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","More Shadows join my ranks.","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"Host_Noc_shadowSquadGrow_01_02","diag_ap_nocNotify_shadowSquadGrow_01_02_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","More Shadows join my ranks.","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"Host_Noc_shadowSquadGrow_01_03","diag_ap_nocNotify_shadowSquadGrow_01_03_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","More Shadows join my ranks.","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
"Host_Noc_shadowSquadGrow_02_01","diag_ap_nocNotify_shadowSquadGrow_02_01_3p",10,"#HOST_NOC","TEAM_MILITIA",false,"","More Shadows join my ranks.","SHADOWSQUAD_GROW","JNEL: New Bucket for Noc"
